date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:06	2085/2085	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-825%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/datatables.bootstrap4.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/datatables.bootstrap4.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-list-view.html)
19:20:07	966/966	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-3c6%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.bootstrap.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.bootstrap.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-list-view.html)
19:20:07	12244/12244	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-2fd4%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/dataTables.select.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/dataTables.select.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-list-view.html)
19:20:07	18199/18199	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-4717%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/datatables.checkboxes.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/datatables.checkboxes.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-list-view.html)
19:20:08	2934/2934	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-b76%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/ui/data-list-view.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/ui/data-list-view.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-list-view.html)
19:20:09	93105/93105	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-16bb1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/ipad-pro.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/ipad-pro.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-thumb-view.html)
19:20:09	41935/41935	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-a3cf%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/jbl-speaker.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/jbl-speaker.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/data-thumb-view.html)
19:20:10	6563/6563	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-19a3%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/logo/logo.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/logo/logo.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/content-helper-classes.html)
19:20:10	111/111	---M--	200	added ('OK')	text/css	etag:%225dcbfba8-6f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/colors.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/colors.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/colors.html)
19:20:13	43507/43507	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-a9f3%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/01.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/01.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:15	36854/36854	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-8ff6%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/03.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/03.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:15	128880/128880	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-1f770%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/04.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/04.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:20	40745/40745	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-9f29%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-3.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-3.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:20	361680/361680	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-584d0%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/02.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/02.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:20	93795/93795	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-16e63%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/06.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/06.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:21	22209/22209	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-56c1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-2.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-2.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:21	145663/145663	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-238ff%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/05.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/slider/05.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:22	57841/57841	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-e1f1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-4.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-4.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:23	47295/47295	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-b8bf%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-1.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/content-img-1.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-basic.html)
19:20:24	43622/43622	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-aa66%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/card-image-6.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/card-image-6.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-advance.html)
19:20:24	4131/4131	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-1023%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/cards/card-statistics.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/cards/card-statistics.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-statistics.html)
19:20:25	67309/67309	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-106ed%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/card-image-5.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/card-image-5.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-advance.html)
19:20:25	6365/6365	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-18dd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/cards/card-analytics.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/cards/card-analytics.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/card-analytics.html)
19:20:26	55780/55780	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-d9e4%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/plugins/animate/animate.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/plugins/animate/animate.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-collapse.html)
19:20:26	523/523	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-20b%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/modal/components-modal.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/modal/components-modal.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-modals.html)
19:20:27	3041/3041	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-be1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pagination/jquery.bootpag.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pagination/jquery.bootpag.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-pagination.html)
19:20:27	6542/6542	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-198e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pagination/jquery.twbsPagination.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pagination/jquery.twbsPagination.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-pagination.html)
19:20:28	2362/2362	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db3e193-93a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pagination/pagination.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pagination/pagination.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-pagination.html)
19:20:28	1312/1312	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-520%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/tooltip/tooltip.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/tooltip/tooltip.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-tooltips.html)
19:20:29	1964/1964	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-7ac%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/popover/popover.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/popover/popover.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-popovers.html)
19:20:29	7936/7936	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1f00%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-23.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-23.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-media-objects.html)
19:20:30	8210/8210	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-2012%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-16.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-16.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-media-objects.html)
19:20:30	6496/6496	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1960%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-15.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-15.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-media-objects.html)
19:20:30	6585/6585	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-19b9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-21.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-21.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-media-objects.html)
19:20:31	9299/9299	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-2453%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-13.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-13.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-media-objects.html)
19:20:31	249/249	---M--	200	added ('OK')	application/javascript	etag:%225db3e193-f9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/bootstrap-toast.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/bootstrap-toast.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/component-bs-toast.html)
19:20:32	4555/4555	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-11cb%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/select/form-select2.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/select/form-select2.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-select.html)
19:20:32	219/219	---M--	200	added ('OK')	application/javascript	etag:%225dcbfba8-db%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/form-tooltip-valid.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/form-tooltip-valid.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-inputs.html)
19:20:33	31975/31975	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-7ce7%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.time.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.time.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-date-time-picker.html)
19:20:33	4136/4136	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-1028%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/legacy.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/legacy.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-date-time-picker.html)
19:20:34	1641/1641	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-669%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pickers/dateTime/pick-a-datetime.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pickers/dateTime/pick-a-datetime.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-date-time-picker.html)
19:20:34	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-50b%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/wizard-steps.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/wizard-steps.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-wizard.html)
19:20:35	718/718	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-2ce%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/validation/form-validation.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/forms/validation/form-validation.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/form-validation.html)
19:20:37	24766/24766	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-60be%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.html5.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.html5.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-datatable.html)
19:20:39	2302/2302	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-8fe%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.print.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/buttons.print.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-datatable.html)
19:20:39	1166/1166	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-48e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/datatables/datatable.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/datatables/datatable.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-datatable.html)
19:20:39	1846/1846	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-736%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/ag-grid/ag-grid.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/ag-grid/ag-grid.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-ag-grid.html)
19:20:40	286/286	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-11e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/account-setting.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/account-setting.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-account-settings.html)
19:20:40	754/754	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbfba8-2f2%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/faq.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/faq.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-faq.html)
19:20:40	642/642	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-282%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/faq-kb.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/faq-kb.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-faq.html)
19:20:41	755/755	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbfba8-2f3%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/knowledge-base.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/knowledge-base.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:41	60132/60132	---MCZ	200	added ('OK')	text/html	etag:W/%225dcbfba8-eae4%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-kb-category.html	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-kb-category.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:42	970387/970387	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-ece93%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/pdfmake.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/pdfmake.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-datatable.html)
19:20:43	44948/44948	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-af94%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-1.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-1.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:44	870284/870284	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-d478c%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/vfs_fonts.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/tables/datatable/vfs_fonts.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/table-datatable.html)
19:20:44	20761/20761	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-5119%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-2.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-2.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:44	24864/24864	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-6120%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-3.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-3.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:45	33107/33107	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-8153%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-4.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-4.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:46	28772/28772	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-7064%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-5.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-5.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
19:20:47	20343/20343	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-4f77%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-6.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/graphic-6.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-knowledge-base.html)
